FM;Tenants;Prefrences per tenant;Round;Current tenants;Time;F(Ct-1);F(Ct);F(random);MeanCt-1,MeanCt;MeanCrandom;Improves;
AFM1;3;3;0;2;19500;0.0;0.0;0.0;0.25;0.25;0.25;false;17-2-0.5-0.5-0.5;49-4-0.0-0.0-0.0;
AFM1;3;3;1;3;19157;0.0;0.0;0.0;0.45;0.45;0.45;false;17-3-0.67-0.67-0.67;78-5-0.0-0.0-0.0;68-3-0.67-0.67-0.67;
AFM1;3;3;2;2;18502;0.0;0.0;0.0;0.34;0.34;0.34;false;17-3-0.67-0.67-0.67;77-5-0.0-0.0-0.0;
AFM1;3;3;3;3;18830;0.0;0.0;0.0;0.22;0.22;0.22;false;16-3-0.67-0.67-0.67;77-5-0.0-0.0-0.0;53-3-0.0-0.0-0.0;
AFM1;4;5;2;3;19001;1372280.0000000005;1477840.0000000002;226200.0;0.73;0.75;0.41;true;26-3-0.93-0.93-0.33;10-4-0.75-0.75-0.3;116-5-0.52-0.56-0.6;
AFM1;4;5;3;2;19157;5241.599999999999;5241.599999999999;748.8;0.84;0.84;0.32;false;26-3-0.93-0.93-0.33;18-4-0.75-0.75-0.3;
AFM1;4;5;4;3;19127;2169720.0;3797010.0;542430.0;0.69;0.77;0.4;true;41-2-1.0-1.0-0.5;18-4-0.75-0.75-0.3;98-5-0.32-0.56-0.4;
AFM1;4;5;5;4;19735;1.1885244E8;1.5846992E8;1.2127800000000004E7;0.71;0.76;0.41;true;41-3-0.93-0.93-0.33;34-4-0.75-0.75-0.3;10-5-0.56-0.56-0.4;58-5-0.6-0.8-0.6;
AFM1;4;3;0;3;18424;63648.0;63648.0;63648.0;0.53;0.53;0.53;false;27-4-1.0-1.0-1.0;34-3-0.33-0.33-0.33;13-4-0.25-0.25-0.25;
AFM1;4;3;1;2;18549;0.0;0.0;0.0;0.5;0.5;0.5;false;27-4-1.0-1.0-1.0;13-3-0.0-0.0-0.0;
AFM1;4;3;2;3;18440;0.0;0.0;0.0;0.33;0.33;0.33;false;26-3-1.0-1.0-1.0;13-2-0.0-0.0-0.0;97-3-0.0-0.0-0.0;
AFM1;4;3;3;4;19095;0.0;0.0;0.0;0.44;0.49;0.44;false;26-4-0.75-0.95-0.75;23-3-0.0-0.0-0.0;97-4-0.0-0.0-0.0;27-3-1.0-1.0-1.0;
AFM1;4;3;4;3;18503;0.0;0.0;0.0;0.65;0.65;0.58;false;27-4-0.95-0.95-0.75;80-4-0.0-0.0-0.0;27-2-1.0-1.0-1.0;
AFM1;4;3;5;4;19080;0.0;0.0;0.0;0.52;0.52;0.48;false;10-5-0.76-0.76-0.6;80-3-0.0-0.0-0.0;46-2-1.0-1.0-1.0;38-3-0.33-0.33-0.33;
AFM1;4;3;6;3;18627;0.0;0.0;0.0;0.54;0.54;0.5;false;10-6-0.63-0.63-0.5;13-3-0.0-0.0-0.0;46-2-1.0-1.0-1.0;
AFM1;4;3;7;2;18238;18886.0;18886.0;14910.0;0.77;0.77;0.72;false;10-7-0.54-0.54-0.43;71-2-1.0-1.0-1.0;
AFM1;4;3;8;3;18721;2908444.0;2908444.0;2296140.0;0.62;0.62;0.59;false;10-7-0.54-0.54-0.43;71-2-1.0-1.0-1.0;66-3-0.33-0.33-0.33;
AFM1;3;5;0;2;18642;22161.600000000002;22161.600000000002;14774.399999999998;0.47;0.47;0.37;false;57-6-0.33-0.33-0.33;54-5-0.6-0.6-0.4;
AFM1;3;5;1;3;18768;0.0;1.4008319999999998E7;0.0;0.33;0.83;0.27;true;80-5-0.4-0.72-0.4;80-5-0.6-0.76-0.4;32-5-0.0-1.0-0.0;
AFM1;3;5;2;2;19236;1800.0;1800.0;0.0;0.86;0.86;0.2;false;10-5-0.72-0.72-0.4;10-5-1.0-1.0-0.0;
AFM1;3;5;3;3;19267;88434.00000000001;353736.00000000006;0.0;0.59;0.63;0.27;true;17-5-0.72-0.72-0.4;17-5-1.0-1.0-0.0;85-5-0.04-0.16-0.4;
AFM1;3;5;4;4;19828;7003003.391999998;9822394.368000003;1136851.2;0.53;0.57;0.3;true;10-5-0.72-0.72-0.4;17-6-0.92-1.0-0.17;10-4-0.2-0.2-0.25;86-5-0.28-0.36-0.36;
AFM1;3;5;5;5;20047;9.100072396800001E8;3.70502947584E9;0.0;0.53;0.64;0.3;true;10-6-0.77-0.77-0.33;18-5-1.0-1.0-0.0;10-4-0.2-0.2-0.25;77-6-0.47-0.63-0.3;59-5-0.2-0.6-0.6;
AFM1;3;5;6;4;19611;1.105519104E7;1.105519104E7;0.0;0.64;0.64;0.21;false;10-6-0.77-0.77-0.33;15-5-1.0-1.0-0.0;12-5-0.16-0.16-0.2;61-6-0.63-0.63-0.3;
AFM1;3;5;7;3;19532;230316.47999999992;230316.47999999992;26352.0;0.57;0.57;0.27;false;10-6-0.77-0.77-0.33;12-6-0.3-0.3-0.17;61-6-0.63-0.63-0.3;
AFM1;3;5;8;2;19626;6566.4;10214.399999999998;1728.0;0.47;0.55;0.24;true;12-6-0.3-0.47-0.17;80-6-0.63-0.63-0.3;
AFM1;3;4;0;4;19297;7883333.333333335;7883333.333333335;7883333.333333335;0.32;0.32;0.32;false;80-5-0.2-0.2-0.2;10-4-0.25-0.25-0.25;44-3-0.33-0.33-0.33;43-4-0.5-0.5-0.5;
AFM1;3;4;1;5;19408;1.089792E8;4.31557632E8;1.089792E8;0.35;0.45;0.35;true;80-4-0.25-0.25-0.25;15-4-0.25-0.45-0.25;22-4-0.5-0.5-0.5;43-4-0.5-0.5-0.5;24-4-0.25-0.55-0.25;
AFM1;3;4;2;4;19111;1.2916053333333332E7;1.7612799999999996E7;5870933.333333332;0.43;0.48;0.35;true;80-3-0.33-0.33-0.33;15-3-0.33-0.33-0.33;43-4-0.5-0.5-0.5;32-4-0.55-0.75-0.25;
AFM1;3;4;3;3;19096;38400.0;38400.0;12800.0;0.53;0.53;0.36;false;15-2-0.5-0.5-0.5;10-3-0.33-0.33-0.33;32-4-0.75-0.75-0.25;
AFM1;3;4;4;4;19532;5784064.0;5784064.0;964010.6666666666;0.52;0.52;0.33;false;13-2-0.5-0.5-0.5;11-3-0.33-0.33-0.33;32-4-0.75-0.75-0.25;79-4-0.5-0.5-0.25;
AFM1;3;4;5;5;19798;6.435000000000001E8;6.435000000000001E8;2.1450000000000003E8;0.45;0.45;0.36;false;13-2-0.5-0.5-0.5;15-3-0.33-0.33-0.33;32-4-0.75-0.75-0.25;80-5-0.4-0.4-0.2;33-4-0.25-0.25-0.5;
AFM1;3;4;6;4;19205;0.0;0.0;0.0;0.41;0.41;0.24;false;10-2-0.5-0.5-0.5;10-2-0.0-0.0-0.0;32-4-0.75-0.75-0.25;10-5-0.4-0.4-0.2;
AFM1;3;4;7;3;18768;35840.0;35840.0;11946.666666666666;0.53;0.53;0.36;false;10-2-0.5-0.5-0.5;14-3-0.33-0.33-0.33;32-4-0.75-0.75-0.25;
AFM1;3;5;0;4;19703;8.291082239999999E7;1.2436623360000001E8;3.0400634880000003E7;0.44;0.49;0.32;true;54-6-0.17-0.17-0.17;34-6-0.67-0.67-0.37;49-6-0.5-0.5-0.33;32-5-0.4-0.6-0.4;
AFM1;3;5;1;5;20453;0.0;0.0;0.0;0.39;0.39;0.27;false;24-7-0.14-0.14-0.14;15-7-0.71-0.71-0.46;49-6-0.5-0.5-0.33;32-5-0.6-0.6-0.4;59-5-0.0-0.0-0.0;
AFM1;3;5;2;4;19954;0.0;7.087794858666666E8;0.0;0.34;0.68;0.25;true;41-8-0.25-0.47-0.25;49-6-0.5-0.83-0.33;32-5-0.6-0.4-0.4;17-5-0.0-1.0-0.0;
AFM1;3;5;3;5;20156;4.9574062325759995E10;6.261986820096E10;0.0;0.62;0.65;0.28;true;41-8-0.47-0.6-0.25;21-6-0.83-0.83-0.33;32-5-0.4-0.4-0.4;17-4-1.0-1.0-0.0;51-5-0.4-0.4-0.4;
AFM1;3;5;4;4;19938;1.330380288E8;1.330380288E8;0.0;0.66;0.66;0.28;false;24-6-0.83-0.83-0.33;37-5-0.4-0.4-0.4;17-3-1.0-1.0-0.0;51-5-0.4-0.4-0.4;
AFM1;3;5;5;3;19329;799680.0;799680.0;0.0;0.7;0.7;0.23;false;24-7-0.71-0.71-0.29;20-5-0.4-0.4-0.4;17-3-1.0-1.0-0.0;
AFM1;4;5;0;5;19905;5.689958399999999E8;1.1379916799999998E9;0.0;0.41;0.45;0.33;true;40-4-0.25-0.25-0.0;10-5-0.56-0.56-0.4;25-5-0.2-0.2-0.2;32-6-0.83-0.83-0.83;49-5-0.2-0.4-0.2;
AFM1;4;5;1;4;19345;2.4947999999999993E7;2.4947999999999993E7;1.188E7;0.51;0.51;0.44;false;10-6-0.47-0.47-0.33;25-4-0.25-0.25-0.25;33-6-0.83-0.83-0.83;48-6-0.5-0.5-0.33;
AFM1;4;5;2;5;19906;9.280153119999998E9;1.4317950527999998E10;3.156514666666667E9;0.5;0.56;0.4;true;10-6-0.47-0.47-0.33;25-4-0.25-0.25-0.25;29-7-0.71-0.86-0.71;48-6-0.5-0.5-0.33;68-5-0.56-0.72-0.4;
AFM1;4;5;3;4;19501;1.875182399999999E8;1.875182399999999E8;3.96864E7;0.63;0.63;0.43;false;10-6-0.47-0.47-0.33;26-6-0.83-0.83-0.67;53-6-0.5-0.5-0.33;75-5-0.72-0.72-0.4;
AFM1;4;5;4;5;19828;5.50053504E9;5.8339008E9;1.32288E9;0.62;0.62;0.48;true;10-5-0.56-0.56-0.4;26-5-0.8-0.8-0.8;53-5-0.6-0.6-0.4;75-5-0.72-0.56-0.4;20-5-0.44-0.6-0.4;
AFM1;4;5;5;4;19548;3.2455079999999993E7;3.2455079999999993E7;5724000.0;0.51;0.51;0.33;false;10-4-0.45-0.45-0.25;53-5-0.6-0.6-0.4;75-6-0.47-0.47-0.33;10-6-0.5-0.5-0.33;
AFM1;4;5;6;3;19002;754790.3999999998;970444.7999999998;199680.0;0.56;0.6;0.35;true;10-3-0.6-0.6-0.33;26-5-0.6-0.6-0.4;80-6-0.47-0.6-0.33;
AFM1;4;5;7;2;19407;6220.8;6220.8;1920.0;0.59;0.59;0.33;false;12-4-0.45-0.45-0.25;64-5-0.72-0.72-0.4;
AFM1;4;3;0;5;19781;0.0;0.0;0.0;0.6;0.6;0.6;false;25-3-0.67-0.67-0.67;36-3-0.0-0.0-0.0;25-3-0.67-0.67-0.67;32-2-1.0-1.0-1.0;59-3-0.67-0.67-0.67;
AFM1;4;3;1;4;19064;1.1195733333333332E7;1.1195733333333332E7;1.1195733333333332E7;0.67;0.67;0.67;false;10-2-0.5-0.5-0.5;41-4-0.5-0.5-0.5;32-2-1.0-1.0-1.0;20-3-0.67-0.67-0.67;
AFM1;4;3;2;5;18986;3.2669392592592585E8;8.820735999999998E8;3.2669392592592585E8;0.57;0.67;0.57;true;10-3-0.33-0.33-0.33;73-4-0.5-0.75-0.5;10-2-1.0-1.0-1.0;20-3-0.67-0.67-0.67;59-3-0.33-0.6-0.33;
AFM1;4;3;3;4;19642;4537912.888888888;4537912.888888888;0.0;0.56;0.56;0.46;false;13-4-0.5-0.5-0.5;13-3-0.67-0.67-0.67;20-3-0.67-0.67-0.67;59-2-0.4-0.4-0.0;
AFM1;4;3;4;3;19127;85085.86666666665;85085.86666666665;0.0;0.52;0.52;0.39;false;13-4-0.5-0.5-0.5;13-3-0.67-0.67-0.67;59-2-0.4-0.4-0.0;
AFM1;4;3;5;4;19625;2.2750651733333334E7;2.2750651733333334E7;0.0;0.52;0.52;0.42;false;13-4-0.5-0.5-0.5;22-2-0.5-0.5-0.5;59-2-0.4-0.4-0.0;79-3-0.67-0.67-0.67;
AFM1;3;5;0;2;18720;4830.0;4830.0;4830.0;0.5;0.5;0.5;false;35-4-0.75-0.75-0.75;46-4-0.25-0.25-0.25;
AFM1;3;5;1;3;19407;1086750.0;1086750.0;1086750.0;0.47;0.47;0.47;false;40-4-0.75-0.75-0.75;46-4-0.25-0.25-0.25;63-5-0.4-0.4-0.4;
AFM1;3;5;2;2;18736;1200.0;1200.0;1200.0;0.25;0.25;0.25;false;15-4-0.25-0.25-0.25;80-4-0.25-0.25-0.25;
AFM1;3;5;3;3;19095;0.0;0.0;0.0;0.19;0.19;0.19;false;15-3-0.33-0.33-0.33;80-4-0.25-0.25-0.25;76-5-0.0-0.0-0.0;
AFM1;3;5;4;2;18612;2000.0;2000.0;2000.0;0.27;0.27;0.27;false;15-3-0.33-0.33-0.33;80-5-0.2-0.2-0.2;
AFM1;3;3;0;4;18939;2.1003840000000004E7;2.1003840000000004E7;1.0501920000000002E7;0.61;0.61;0.53;false;34-2-1.0-1.0-1.0;65-2-0.5-0.5-0.5;33-3-0.67-0.67-0.33;40-3-0.27-0.27-0.27;
AFM1;3;3;1;3;18736;257920.00000000003;257920.00000000003;128960.00000000001;0.54;0.54;0.42;false;65-3-0.67-0.67-0.67;31-3-0.67-0.67-0.33;40-3-0.27-0.27-0.27;
AFM1;3;3;2;4;19439;672179.2000000003;672179.2000000003;336089.60000000015;0.42;0.42;0.34;false;11-3-0.67-0.67-0.67;31-3-0.67-0.67-0.33;40-3-0.27-0.27-0.27;77-3-0.07-0.07-0.07;
AFM1;3;3;3;5;19548;0.0;0.0;0.0;0.24;0.28;0.18;false;11-4-0.5-0.5-0.5;31-3-0.67-0.67-0.33;60-2-0.0-0.0-0.0;37-4-0.05-0.25-0.05;36-3-0.0-0.0-0.0;
AFM1;3;3;4;4;19204;0.0;0.0;0.0;0.38;0.38;0.25;false;11-3-0.67-0.67-0.67;31-4-0.5-0.5-0.25;37-3-0.33-0.33-0.07;26-3-0.0-0.0-0.0;
AFM1;3;3;5;3;18721;0.0;0.0;0.0;0.36;0.36;0.25;false;18-4-0.75-0.75-0.75;31-3-0.33-0.33-0.0;10-3-0.0-0.0-0.0;
AFM1;3;3;6;4;19111;0.0;0.0;0.0;0.4;0.4;0.33;false;34-3-1.0-1.0-1.0;10-4-0.25-0.25-0.0;10-2-0.0-0.0-0.0;88-3-0.33-0.33-0.33;
AFM1;3;3;7;5;19766;0.0;6.4515E9;0.0;0.33;0.7;0.36;true;34-3-1.0-1.0-1.0;10-5-0.4-0.6-0.2;10-2-0.0-0.5-0.0;88-4-0.25-0.75-0.25;46-3-0.0-0.67-0.33;
AFM1;3;3;8;4;19298;633600.0;887040.0;0.0;0.65;0.7;0.31;true;10-4-1.0-1.0-0.75;18-4-0.5-0.7-0.25;10-3-0.33-0.33-0.0;11-4-0.75-0.75-0.25;
AFM1;4;4;0;5;19734;3.450552E9;3.450552E9;3.813768E9;0.55;0.55;0.56;false;16-4-0.5-0.5-0.5;23-5-0.76-0.76-0.56;28-4-0.5-0.5-0.5;47-4-0.5-0.5-0.5;48-4-0.5-0.5-0.75;
AFM1;4;4;1;4;19173;1.565528222222222E8;1.565528222222222E8;1.7303206666666663E8;0.65;0.65;0.68;false;23-5-0.76-0.76-0.56;28-3-0.67-0.67-0.67;47-4-0.5-0.5-0.5;49-3-0.67-0.67-1.0;
AFM1;4;4;2;3;18721;1122986.6666666665;1122986.6666666665;1684480.0;0.56;0.56;0.64;false;28-3-0.67-0.67-0.67;47-4-0.5-0.5-0.5;80-4-0.5-0.5-0.75;
AFM1;4;4;3;2;18643;8533.333333333334;8533.333333333334;12800.0;0.54;0.54;0.64;false;80-3-0.67-0.67-0.67;16-5-0.4-0.4-0.6;
AFM1;4;4;4;3;19938;1136000.0;1136000.0;852000.0;0.47;0.47;0.45;false;80-4-0.5-0.5-0.5;16-5-0.4-0.4-0.6;71-4-0.5-0.5-0.25;
AFM1;4;4;5;2;18706;5856.0;5856.0;4392.0;0.42;0.42;0.38;false;16-6-0.33-0.33-0.5;61-4-0.5-0.5-0.25;
AFM1;4;4;6;3;19221;980294.4;980294.4;735220.8;0.43;0.43;0.4;false;16-6-0.33-0.33-0.5;61-4-0.5-0.5-0.25;62-4-0.45-0.45-0.45;
AFM1;4;4;7;2;18767;13615.199999999999;13615.199999999999;6807.599999999999;0.48;0.48;0.35;false;61-4-0.5-0.5-0.25;62-4-0.45-0.45-0.45;
AFM1;4;5;0;3;19235;0.0;0.0;0.0;0.22;0.22;0.22;false;28-6-0.0-0.0-0.0;10-5-0.4-0.4-0.4;36-4-0.25-0.25-0.25;
AFM1;4;5;1;2;19001;0.0;1512.0;0.0;0.13;0.21;0.13;true;28-6-0.0-0.17-0.0;36-4-0.25-0.25-0.25;
AFM1;4;5;2;3;19267;0.0;0.0;0.0;0.12;0.12;0.07;false;28-6-0.17-0.17-0.0;64-3-0.0-0.0-0.0;76-5-0.2-0.2-0.2;
AFM1;4;5;3;2;18487;0.0;0.0;0.0;0.09;0.09;0.09;false;64-4-0.0-0.0-0.0;33-6-0.17-0.17-0.17;
AFM1;4;5;4;3;19219;0.0;0.0;0.0;0.27;0.31;0.19;false;80-4-0.0-0.0-0.0;33-6-0.17-0.17-0.17;43-5-0.64-0.76-0.4;
AFM1;4;5;5;4;19891;0.0;1.7224350105600004E9;0.0;0.2;0.85;0.13;true;80-5-0.0-0.76-0.0;40-6-0.17-0.9-0.17;33-6-0.63-0.8-0.33;25-5-0.0-0.92-0.0;
AFM1;4;5;0;3;19188;44352.0;44352.0;44352.0;0.25;0.25;0.25;false;22-6-0.17-0.17-0.17;28-6-0.33-0.33-0.33;24-4-0.25-0.25-0.25;
AFM1;4;5;1;4;19329;4.3356297599999994E7;4.3356297599999994E7;4.3356297599999994E7;0.43;0.43;0.43;false;33-6-0.17-0.17-0.17;42-7-0.43-0.43-0.43;12-3-0.33-0.33-0.33;57-5-0.8-0.8-0.8;
AFM1;4;5;2;5;19782;7.139008548E9;7.139008548E9;7.139008548E9;0.45;0.45;0.45;false;45-6-0.17-0.17-0.17;42-7-0.43-0.43-0.43;16-4-0.5-0.5-0.5;57-4-0.75-0.75-0.75;23-5-0.4-0.4-0.4;
AFM1;4;5;3;4;19267;2.6276544E8;2.6276544E8;2.6276544E8;0.51;0.51;0.51;false;60-7-0.29-0.29-0.29;28-6-0.5-0.5-0.5;76-4-0.75-0.75-0.75;16-4-0.5-0.5-0.5;
AFM1;4;5;4;5;19641;9.41359104E9;9.41359104E9;9.41359104E9;0.44;0.44;0.44;false;60-8-0.25-0.25-0.25;28-6-0.5-0.5-0.5;76-4-0.75-0.75-0.75;16-4-0.5-0.5-0.5;15-5-0.2-0.2-0.2;
AFM1;4;5;5;4;19781;0.0;0.0;0.0;0.38;0.38;0.38;false;60-8-0.25-0.25-0.25;10-6-0.5-0.5-0.5;76-4-0.75-0.75-0.75;15-4-0.0-0.0-0.0;
AFM1;4;5;6;5;19782;0.0;0.0;0.0;0.3;0.31;0.3;false;60-8-0.25-0.25-0.25;10-7-0.57-0.57-0.57;76-3-0.67-0.33-0.67;15-5-0.0-0.0-0.0;28-5-0.0-0.4-0.0;
AFM1;4;5;7;4;19626;2.04288E7;2.04288E7;0.0;0.41;0.41;0.37;false;12-8-0.62-0.62-0.62;57-3-0.33-0.33-0.67;15-6-0.17-0.17-0.17;28-4-0.5-0.5-0.0;
AFM1;4;5;0;3;19438;2320351.4879999994;2320351.4879999994;0.0;0.73;0.73;0.33;false;26-4-0.7-0.7-0.5;34-6-0.8-0.8-0.0;31-4-0.7-0.7-0.5;
AFM1;4;5;1;2;19158;15255.099999999999;15255.099999999999;5735.0;0.73;0.73;0.45;false;37-4-0.7-0.7-0.5;31-5-0.76-0.76-0.4;
AFM1;4;5;2;3;19282;363888.0;509443.1999999999;205200.0;0.62;0.67;0.5;true;12-4-0.7-0.7-0.5;10-5-0.76-0.76-0.4;114-5-0.4-0.56-0.6;
AFM1;4;5;3;4;19672;9.0546978816E7;9.557736652799998E7;0.0;0.69;0.7;0.35;true;12-5-0.72-0.72-0.4;10-5-0.76-0.76-0.4;114-5-0.56-0.56-0.6;48-5-0.72-0.76-0.0;
AFM1;4;5;4;3;18378;1912339.9679999992;2244920.831999999;0.0;0.65;0.7;0.37;true;10-6-0.63-0.63-0.5;88-5-0.56-0.56-0.6;37-6-0.77-0.9-0.0;
AFM1;4;5;5;2;18831;55883.51999999998;55883.51999999998;0.0;0.73;0.73;0.3;false;88-5-0.56-0.56-0.6;35-6-0.9-0.9-0.0;
AFM1;3;3;0;2;18501;5382.0;5382.0;1076.4;0.59;0.59;0.39;false;39-3-0.67-0.67-0.67;46-2-0.5-0.5-0.1;
AFM1;3;3;1;3;19080;345825.0;345825.0;69165.00000000001;0.56;0.56;0.42;false;25-2-0.5-0.5-0.5;29-2-0.5-0.5-0.1;106-3-0.67-0.67-0.67;
AFM1;3;3;2;4;19564;0.0;0.0;0.0;0.5;0.5;0.43;false;10-3-0.33-0.33-0.33;29-3-0.67-0.67-0.4;34-2-1.0-1.0-1.0;103-3-0.0-0.0-0.0;
AFM1;3;3;3;3;18893;0.0;0.0;0.0;0.33;0.33;0.2;false;10-2-0.5-0.5-0.5;38-2-0.5-0.5-0.1;103-2-0.0-0.0-0.0;
AFM1;3;3;4;4;19158;0.0;0.0;0.0;0.46;0.54;0.48;false;10-2-0.5-0.5-0.5;38-3-0.33-0.67-0.4;103-3-0.0-0.0-0.0;25-3-1.0-1.0-1.0;
AFM1;3;3;5;5;19438;0.0;0.0;0.0;0.43;0.43;0.43;false;10-3-0.33-0.33-0.33;37-2-0.5-0.5-0.5;103-2-0.0-0.0-0.0;25-4-1.0-1.0-1.0;18-3-0.33-0.33-0.33;
AFM1;3;3;6;4;19236;0.0;0.0;0.0;0.44;0.5;0.44;false;10-4-0.5-0.5-0.5;103-3-0.0-0.0-0.0;11-4-1.0-1.0-1.0;28-4-0.25-0.5-0.25;
AFM1;3;3;7;3;18987;0.0;0.0;0.0;0.43;0.43;0.43;false;10-4-0.5-0.5-0.5;103-3-0.0-0.0-0.0;10-5-0.8-0.8-0.8;
AFM1;3;3;8;4;19314;3466666.666666667;6933333.333333334;3466666.666666667;0.45;0.53;0.45;true;10-5-0.4-0.4-0.4;20-4-0.25-0.25-0.25;10-5-0.8-0.8-0.8;104-3-0.33-0.67-0.33;
AFM1;3;5;0;4;19719;2.6200665907199997E7;2.6200665907199997E7;2.6200665907199997E7;0.28;0.28;0.28;false;68-5-0.4-0.4-0.4;37-5-0.36-0.36-0.36;54-6-0.17-0.17-0.17;31-5-0.2-0.2-0.2;
AFM1;3;5;1;3;19127;958656.3839999998;958656.3839999998;958656.3839999998;0.3;0.3;0.3;false;68-5-0.4-0.4-0.4;37-5-0.36-0.36-0.36;54-7-0.14-0.14-0.14;
AFM1;3;5;2;4;19407;3.6383574080000006E7;3.6383574080000006E7;3.6383574080000006E7;0.32;0.32;0.32;false;68-6-0.33-0.33-0.33;62-4-0.2-0.2-0.2;17-7-0.14-0.14-0.14;37-5-0.6-0.6-0.6;
AFM1;3;5;3;5;20374;1.0935787248493712E9;8.776625414151115E10;1.0935787248493712E9;0.34;0.73;0.34;true;68-7-0.43-0.69-0.43;62-5-0.16-0.96-0.16;26-8-0.12-0.82-0.12;37-5-0.6-0.4-0.6;4-5-0.4-0.76-0.4;
AFM1;3;5;4;4;19828;3.257515672319999E8;3.257515672319999E8;2.2558972800000004E7;0.72;0.72;0.38;false;68-7-0.69-0.69-0.43;62-4-0.95-0.95-0.2;26-6-0.5-0.5-0.5;5-5-0.76-0.76-0.4;
AFM1;3;5;5;3;19173;3.3964096E7;3.716825599999999E7;4047360.0000000005;0.7;0.72;0.36;true;68-8-0.66-0.72-0.37;62-4-0.95-0.95-0.2;50-6-0.5-0.5-0.5;
AFM1;3;5;6;2;19314;49055.99999999999;49055.99999999999;20439.999999999996;0.54;0.54;0.35;false;73-7-0.69-0.69-0.29;50-5-0.4-0.4-0.4;
AFM1;3;5;7;3;19719;4370595.84;4706795.519999998;442368.0;0.52;0.53;0.26;true;80-6-0.63-0.63-0.17;80-5-0.4-0.4-0.4;24-5-0.52-0.56-0.2;
AFM1;3;5;8;4;19750;2.7841314815999997E8;4.176197222399999E8;1.6572211199999997E7;0.52;0.57;0.27;true;80-5-0.6-0.6-0.2;27-6-0.33-0.5-0.5;40-5-0.56-0.56-0.2;37-5-0.6-0.6-0.2;
AFM1;3;3;0;4;19016;3.2805247999999996E7;3.2805247999999996E7;5125820.000000001;0.49;0.49;0.39;false;41-4-0.2-0.2-0.05;47-4-0.75-0.75-0.75;35-3-0.67-0.67-0.42;57-3-0.33-0.33-0.33;
AFM1;3;3;1;3;18362;1095852.0;1095852.0;684907.5;0.67;0.67;0.54;false;47-4-0.75-0.75-0.75;29-2-1.0-1.0-0.62;67-4-0.25-0.25-0.25;
AFM1;3;3;2;4;19033;3.9142769777777776E7;3.9142769777777776E7;2.446423111111111E7;0.52;0.52;0.46;false;47-4-0.75-0.75-0.75;23-3-0.67-0.67-0.42;67-3-0.33-0.33-0.33;38-3-0.33-0.33-0.33;
