FM;Tenants;Preferences per tenant;Round;Current tenants;Time;F(Ct-1);F(Ct);F(random);MeanCt-1;MeanCt;MeanCrandom;Improves;
AFM205;3;4;0;2;12854;6960.0;6960.0;6960.0;0.54;0.54;0.54;false;30-4-0.75-0.75-0.75;58-3-0.33-0.33-0.33;
AFM205;3;5;3;3;13791;536256.0;1370431.9999999998;198613.33333333337;0.59;0.72;0.44;true;38-3-1.0-1.0-0.67;32-4-0.5-0.5-0.5;10-7-0.26-0.66-0.14;
AFM205;3;5;4;2;13432;2622.0;2622.0;0.0;0.64;0.64;0.25;false;10-4-0.5-0.5-0.5;19-6-0.77-0.77-0.0;
AFM205;3;5;5;3;13807;793408.0000000001;865536.0;0.0;0.61;0.63;0.29;true;10-3-0.33-0.33-0.67;14-6-0.77-0.77-0.0;140-5-0.73-0.8-0.2;
AFM205;4;3;0;3;13229;59904.0;59904.0;59904.0;0.44;0.44;0.44;false;32-2-0.5-0.5-0.5;27-4-0.5-0.5-0.5;13-3-0.33-0.33-0.33;
AFM205;4;3;1;4;13604;0.0;0.0;0.0;0.42;0.42;0.42;false;32-3-0.67-0.67-0.67;27-3-0.67-0.67-0.67;13-3-0.33-0.33-0.33;96-3-0.0-0.0-0.0;
AFM205;4;3;2;3;13120;53248.0;53248.0;53248.0;0.53;0.53;0.53;false;32-2-0.5-0.5-0.5;16-4-0.75-0.75-0.75;13-3-0.33-0.33-0.33;
AFM205;4;3;3;4;13339;1936896.0;1936896.0;1936896.0;0.46;0.46;0.46;false;32-2-0.5-0.5-0.5;16-3-0.67-0.67-0.67;13-3-0.33-0.33-0.33;97-3-0.33-0.33-0.33;
AFM205;4;3;4;5;13682;1.37822256E8;1.37822256E8;1.37822256E8;0.57;0.57;0.57;false;33-2-0.5-0.5-0.5;16-3-0.67-0.67-0.67;13-3-0.33-0.33-0.33;97-3-0.33-0.33-0.33;23-3-1.0-1.0-1.0;
AFM205;4;3;5;4;12965;308880.0;617760.0;308880.0;0.5;0.58;0.5;true;33-3-0.33-0.67-0.33;16-2-1.0-1.0-1.0;13-3-0.33-0.33-0.33;15-3-0.33-0.33-0.33;
AFM205;4;3;6;3;13261;6240.0;6240.0;6240.0;0.55;0.55;0.55;false;16-2-1.0-1.0-1.0;13-3-0.33-0.33-0.33;10-3-0.33-0.33-0.33;
AFM205;3;4;0;2;13775;14935.52;14935.52;0.0;0.85;0.85;0.13;false;38-4-0.85-0.85-0.25;34-4-0.85-0.85-0.0;
AFM205;3;4;1;3;13636;6487600.3500000015;7443065.7;0.0;0.78;0.81;0.15;true;38-4-0.85-0.9-0.25;47-5-0.88-0.84-0.2;63-4-0.62-0.7-0.0;
AFM205;3;4;2;2;13246;28560.0;32844.0;0.0;0.7;0.76;0.1;true;35-5-0.8-0.92-0.2;68-3-0.6-0.6-0.0;
AFM205;3;4;3;3;14166;371520.0;383078.39999999997;0.0;0.67;0.68;0.17;true;10-4-0.9-0.9-0.25;16-3-0.6-0.53-0.0;129-4-0.52-0.6-0.25;
AFM205;3;4;4;2;14072;16138.055555555555;20346.666666666668;0.0;0.78;0.87;0.1;true;10-3-0.87-0.93-0.0;109-5-0.68-0.8-0.2;
AFM205;4;3;0;3;13213;21060.0;21060.0;21060.0;0.5;0.5;0.5;false;26-3-0.33-0.33-0.33;27-3-0.67-0.67-0.67;10-2-0.5-0.5-0.5;
AFM205;4;3;1;2;12793;3173.333333333333;3173.333333333333;3173.333333333333;0.46;0.46;0.46;false;34-4-0.25-0.25-0.25;35-3-0.67-0.67-0.67;
AFM205;4;3;2;3;13370;254041.6666666667;254041.6666666667;254041.6666666667;0.34;0.34;0.34;false;10-5-0.2-0.2-0.2;67-4-0.5-0.5-0.5;91-3-0.33-0.33-0.33;
AFM205;4;3;3;2;13261;233.33333333333334;233.33333333333334;233.33333333333334;0.27;0.27;0.27;false;10-5-0.2-0.2-0.2;14-3-0.33-0.33-0.33;
AFM205;4;3;4;3;13417;0.0;0.0;0.0;0.18;0.18;0.18;false;18-5-0.2-0.2-0.2;26-3-0.33-0.33-0.33;89-3-0.0-0.0-0.0;
AFM205;4;3;5;2;13027;0.0;0.0;0.0;0.0;0.0;0.0;false;19-2-0.0-0.0-0.0;80-2-0.0-0.0-0.0;
AFM205;4;3;6;3;13636;0.0;0.0;0.0;0.22;0.22;0.22;false;37-2-0.0-0.0-0.0;80-2-0.0-0.0-0.0;67-3-0.67-0.67-0.67;
AFM205;4;3;7;2;13090;2560.0;2560.0;2560.0;0.5;0.5;0.5;false;16-3-0.33-0.33-0.33;80-3-0.67-0.67-0.67;
AFM205;3;5;0;4;13588;6013440.0;6013440.0;6013440.0;0.3;0.3;0.3;false;36-5-0.2-0.2-0.2;12-5-0.2-0.2-0.2;80-5-0.6-0.6-0.6;58-5-0.2-0.2-0.2;
AFM205;3;5;1;5;14806;6.29856E7;7.139039846399997E8;6.29856E7;0.43;0.63;0.43;true;10-5-0.2-0.72-0.2;12-4-0.25-0.55-0.25;10-4-0.75-0.7-0.75;10-6-0.33-0.77-0.33;90-5-0.6-0.4-0.6;
AFM205;3;5;2;4;14572;1.6425400319999993E7;1.6425400319999993E7;3188160.0;0.65;0.65;0.47;false;10-5-0.72-0.72-0.2;10-4-0.7-0.7-0.75;10-6-0.77-0.77-0.33;82-5-0.4-0.4-0.6;
AFM205;3;5;3;5;14416;1.9147323801599994E9;2.2144296222719984E9;2.60153856E8;0.59;0.6;0.47;true;10-5-0.72-0.72-0.2;10-3-0.67-0.67-1.0;10-6-0.77-0.63-0.33;82-5-0.4-0.4-0.6;51-5-0.4-0.56-0.2;
AFM205;3;5;4;4;13870;7936110.0;7936110.0;0.0;0.68;0.68;0.4;false;10-4-0.9-0.9-0.0;10-2-0.5-0.5-1.0;13-5-0.76-0.76-0.4;51-5-0.56-0.56-0.2;
AFM205;3;5;5;3;13745;29555.555555555555;46444.444444444445;0.0;0.67;0.72;0.36;true;10-3-0.93-0.73-0.0;10-3-0.33-0.67-0.67;10-5-0.76-0.76-0.4;
AFM205;4;3;0;3;13650;0.0;0.0;0.0;0.44;0.44;0.44;false;10-4-1.0-1.0-1.0;34-3-0.0-0.0-0.0;28-3-0.33-0.33-0.33;
AFM205;4;3;1;4;13994;0.0;0.0;0.0;0.42;0.42;0.42;false;10-4-1.0-1.0-1.0;34-4-0.0-0.0-0.0;28-3-0.33-0.33-0.33;102-3-0.33-0.33-0.33;
AFM205;4;3;2;3;13900;0.0;438464.0;0.0;0.17;0.88;0.17;true;34-4-0.0-0.65-0.0;10-2-0.5-1.0-0.5;31-2-0.0-1.0-0.0;
AFM205;4;3;3;2;13433;2520.0;2520.0;350.0;0.86;0.86;0.35;false;14-5-0.72-0.72-0.2;10-2-1.0-1.0-0.5;
AFM205;4;3;4;3;13682;639360.0;1278720.0;0.0;0.64;0.76;0.22;true;10-6-0.6-0.6-0.17;10-2-1.0-1.0-0.5;148-3-0.33-0.67-0.0;
AFM205;4;3;5;2;13635;16280.0;17760.0;0.0;0.84;0.88;0.17;true;10-3-0.92-1.0-0.33;148-4-0.75-0.75-0.0;
AFM205;4;3;6;3;13948;743904.0000000001;929880.0;0.0;0.73;0.78;0.11;true;15-3-1.0-1.0-0.33;63-3-0.67-0.67-0.0;82-3-0.53-0.67-0.0;
AFM205;4;3;7;4;13837;2.8782E7;2.8782E7;0.0;0.71;0.71;0.21;false;25-2-1.0-1.0-0.5;20-2-0.5-0.5-0.0;82-3-0.67-0.67-0.0;39-3-0.67-0.67-0.33;
AFM205;3;5;0;4;13806;2.9280061439999998E7;8.117838474117119E8;0.0;0.35;0.79;0.19;true;24-4-0.25-0.95-0.0;21-6-0.33-0.8-0.17;41-5-0.4-0.76-0.2;82-5-0.4-0.64-0.4;
AFM205;3;5;1;5;14727;3.7071115003625465E10;5.730129733902332E10;2.624493312E8;0.7;0.74;0.28;true;40-5-0.96-0.81-0.2;21-6-0.8-0.67-0.17;41-5-0.76-0.76-0.2;28-4-0.55-0.7-0.25;35-5-0.44-0.76-0.6;
AFM205;3;5;2;4;14556;2.808046332E8;2.808046332E8;8254104.444444447;0.72;0.72;0.35;false;40-6-0.67-0.67-0.33;13-7-0.71-0.71-0.14;17-4-0.7-0.7-0.25;49-6-0.8-0.8-0.67;
AFM205;3;5;3;5;14696;3.639228046271999E10;3.639228046271999E10;2.496041184000001E9;0.64;0.64;0.41;false;78-6-0.67-0.67-0.33;10-7-0.71-0.71-0.14;17-3-0.6-0.6-0.33;49-6-0.8-0.8-0.67;36-5-0.4-0.4-0.6;
AFM205;3;5;4;4;13931;5.943754252799999E8;5.968349097983999E8;6.4723276800000004E7;0.68;0.68;0.43;true;78-5-0.76-0.76-0.4;10-7-0.71-0.8-0.14;49-7-0.83-0.74-0.57;36-5-0.4-0.4-0.6;
AFM205;3;5;5;5;14275;3.8919550795776E10;4.934248371697371E10;1.2295302582857144E9;0.66;0.69;0.37;true;10-5-0.76-0.76-0.4;10-7-0.8-0.83-0.14;80-8-0.74-0.72-0.5;36-5-0.4-0.4-0.6;38-5-0.6-0.76-0.2;
AFM205;3;5;6;4;13947;6.1423681536E7;6.1423681536E7;1.1943936E7;0.61;0.61;0.42;false;12-4-0.7-0.7-0.5;10-8-0.72-0.72-0.25;36-5-0.4-0.4-0.6;27-6-0.63-0.63-0.33;
AFM205;3;5;7;5;14463;2.4651370856447998E10;3.954104598528E10;2.130444288E9;0.58;0.66;0.39;true;10-3-0.6-0.53-0.67;14-8-0.72-0.72-0.25;36-4-0.5-0.5-0.5;27-6-0.63-0.53-0.33;86-5-0.47-1.0-0.2;
AFM205;3;3;0;2;13509;0.0;0.0;0.0;0.25;0.25;0.25;false;49-4-0.5-0.5-0.5;41-2-0.0-0.0-0.0;
AFM205;3;3;1;3;13308;0.0;0.0;0.0;0.22;0.22;0.22;false;51-3-0.33-0.33-0.33;41-2-0.0-0.0-0.0;79-3-0.33-0.33-0.33;
AFM205;3;3;2;2;13199;6530.666666666666;6530.666666666666;6530.666666666666;0.29;0.29;0.29;false;62-3-0.33-0.33-0.33;79-4-0.25-0.25-0.25;
AFM205;3;3;3;3;13713;705422.222222222;705422.222222222;705422.222222222;0.42;0.42;0.42;false;62-3-0.33-0.33-0.33;80-4-0.25-0.25-0.25;40-3-0.67-0.67-0.67;
AFM205;3;3;4;2;12980;0.0;0.0;0.0;0.25;0.25;0.25;false;80-3-0.0-0.0-0.0;32-2-0.5-0.5-0.5;
AFM205;3;5;0;2;12761;5760.0;34560.0;2880.0;0.37;0.9;0.27;true;16-6-0.33-0.8-0.33;75-5-0.4-1.0-0.2;
AFM205;3;5;1;3;13916;1.0552326399999999E7;1.3924780799999999E7;536256.0;0.78;0.85;0.3;true;16-7-0.73-0.78-0.29;75-5-1.0-1.0-0.2;57-5-0.61-0.76-0.4;
AFM205;3;5;2;2;13433;10754.304;10754.304;2534.4;0.75;0.75;0.37;false;16-6-0.74-0.74-0.33;33-5-0.76-0.76-0.4;
AFM205;3;5;3;3;14104;1.0023616512000004E7;1.1330782847999997E7;0.0;0.67;0.7;0.24;true;30-5-0.69-0.76-0.4;63-6-0.67-0.61-0.33;83-5-0.64-0.72-0.0;
AFM205;3;5;4;2;13682;13147.2;14342.400000000001;0.0;0.67;0.7;0.17;true;10-6-0.61-0.67-0.33;83-5-0.72-0.72-0.0;
AFM205;4;3;0;3;13681;0.0;0.0;0.0;0.25;0.25;0.25;false;34-4-0.75-0.75-0.75;21-4-0.0-0.0-0.0;29-4-0.0-0.0-0.0;
AFM205;4;3;1;4;13480;0.0;1.1984896E8;0.0;0.25;0.76;0.25;true;32-3-0.67-0.67-0.67;22-4-0.0-0.95-0.0;30-4-0.0-0.75-0.0;70-3-0.33-0.67-0.33;
AFM205;4;3;2;3;13433;583680.0;583680.0;0.0;0.61;0.61;0.28;false;32-2-0.5-0.5-0.5;38-3-0.67-0.67-0.0;80-3-0.67-0.67-0.33;
AFM205;4;3;3;2;13293;8460.0;8460.0;0.0;0.59;0.59;0.25;false;47-3-0.67-0.67-0.0;60-2-0.5-0.5-0.5;
AFM205;4;3;4;3;13838;101520.0;169200.0;0.0;0.47;0.56;0.33;true;47-3-0.67-0.67-0.0;12-3-0.33-0.33-0.67;75-3-0.4-0.67-0.33;
AFM205;4;3;0;3;13338;769119.9999999999;769119.9999999999;0.0;0.71;0.71;0.42;false;25-2-0.5-0.5-1.0;46-4-0.95-0.95-0.25;33-3-0.67-0.67-0.0;
AFM205;4;3;1;4;13792;3.8946096E7;5.062992479999999E7;0.0;0.71;0.76;0.42;true;27-2-0.5-0.5-1.0;42-3-1.0-0.87-0.33;36-3-0.67-0.67-0.0;53-3-0.67-1.0-0.33;
AFM205;4;3;2;3;13464;263577.60000000003;304128.0;0.0;0.74;0.78;0.33;true;44-3-0.67-0.67-0.67;16-3-0.87-1.0-0.33;36-3-0.67-0.67-0.0;
AFM205;4;3;3;2;13230;4752.0;4752.0;0.0;0.59;0.59;0.25;false;44-2-0.5-0.5-0.5;36-3-0.67-0.67-0.0;
AFM205;4;3;4;3;13214;439632.0;439632.0;0.0;0.56;0.56;0.22;false;43-3-0.67-0.67-0.33;36-3-0.67-0.67-0.0;71-3-0.33-0.33-0.33;
AFM205;4;3;5;4;13588;4.347093333333333E7;1.3041279999999999E8;0.0;0.5;0.65;0.36;true;41-4-0.5-0.75-0.25;35-3-0.67-0.67-0.0;71-4-0.5-0.5-0.5;30-3-0.33-0.67-0.67;
AFM205;4;3;6;5;13979;4.827600213333333E9;1.086210048E10;0.0;0.65;0.77;0.42;true;41-4-0.75-0.75-0.25;35-3-0.67-1.0-0.0;56-4-0.5-0.75-0.5;24-3-0.67-0.67-0.67;22-3-0.67-0.67-0.67;
AFM205;4;3;7;4;13697;7.4815488E7;7.4815488E7;0.0;0.73;0.73;0.36;false;41-4-0.75-0.75-0.25;44-3-1.0-1.0-0.0;24-2-0.5-0.5-0.5;27-3-0.67-0.67-0.67;
AFM205;4;3;8;5;13760;5.839852142592E9;1.048178589696E10;0.0;0.66;0.73;0.23;true;41-3-0.67-0.67-0.33;48-2-1.0-1.0-0.0;24-3-0.6-0.6-0.33;27-4-0.65-0.7-0.5;43-3-0.4-0.67-0.0;
AFM205;3;3;0;4;12824;3.1579269119999994E7;1.3684349951999998E8;0.0;0.5;0.7;0.08;true;35-3-0.33-0.33-0.33;42-4-0.35-0.7-0.0;37-2-0.9-0.9-0.0;54-3-0.4-0.87-0.0;
AFM205;3;3;1;5;13932;0.0;0.0;0.0;0.54;0.54;0.07;false;35-3-0.33-0.33-0.33;10-3-0.6-0.6-0.0;72-2-0.9-0.9-0.0;54-3-0.87-0.87-0.0;14-3-0.0-0.0-0.0;
AFM205;3;3;2;4;13666;0.0;0.0;0.0;0.44;0.44;0.06;false;35-4-0.25-0.25-0.25;13-3-0.6-0.6-0.0;46-2-0.9-0.9-0.0;19-3-0.0-0.0-0.0;
AFM205;3;3;3;5;15133;0.0;1.4391497981952E9;0.0;0.48;0.63;0.12;true;35-4-0.25-0.4-0.25;13-2-0.9-0.9-0.0;36-2-0.9-0.6-0.0;19-2-0.0-0.7-0.0;56-3-0.33-0.53-0.33;
AFM205;3;3;4;4;13995;4038967.2960000006;6310886.3999999985;313040.0;0.67;0.72;0.33;true;35-3-0.53-0.67-0.33;13-3-0.93-0.93-0.33;43-3-0.4-0.6-0.33;16-3-0.8-0.67-0.33;
AFM205;3;3;5;3;13339;84671.99999999999;118540.79999999996;8400.0;0.73;0.82;0.33;true;14-3-0.93-0.93-0.33;40-3-0.6-0.6-0.33;15-3-0.67-0.93-0.33;
AFM205;3;3;6;4;13635;4694759.999999999;4694759.999999999;0.0;0.78;0.78;0.17;false;10-2-0.9-0.9-0.0;10-3-0.6-0.6-0.33;15-3-0.93-0.93-0.33;115-3-0.67-0.67-0.0;
AFM205;3;3;7;3;13276;130409.99999999997;234737.99999999997;0.0;0.68;0.81;0.22;true;10-3-0.6-0.6-0.33;15-3-0.93-0.93-0.33;115-2-0.5-0.9-0.0;
AFM205;3;3;8;2;13089;755.9999999999999;755.9999999999999;150.0;0.77;0.77;0.33;false;10-3-0.6-0.6-0.33;15-3-0.93-0.93-0.33;
AFM205;3;4;0;2;13307;0.0;0.0;0.0;0.25;0.25;0.25;false;73-4-0.0-0.0-0.0;50-4-0.5-0.5-0.5;
AFM205;3;4;1;3;13963;0.0;0.0;0.0;0.33;0.33;0.33;false;80-3-0.0-0.0-0.0;50-4-0.5-0.5-0.5;38-4-0.5-0.5-0.5;
AFM205;3;4;2;2;13105;7296.0;7296.0;7296.0;0.5;0.5;0.5;false;48-4-0.5-0.5-0.5;38-4-0.5-0.5-0.5;
AFM205;3;4;3;3;13495;0.0;0.0;0.0;0.39;0.39;0.39;false;48-4-0.5-0.5-0.5;38-3-0.67-0.67-0.67;61-4-0.0-0.0-0.0;
AFM205;3;4;4;2;14259;11520.0;11520.0;11520.0;0.54;0.54;0.54;false;48-5-0.4-0.4-0.4;36-3-0.67-0.67-0.67;
AFM205;4;3;0;3;13494;0.0;0.0;0.0;0.28;0.28;0.28;false;12-3-0.33-0.33-0.33;10-4-0.5-0.5-0.5;10-2-0.0-0.0-0.0;
AFM205;4;3;1;2;13058;1024.0;1024.0;1024.0;0.59;0.59;0.59;false;12-4-0.5-0.5-0.5;16-3-0.67-0.67-0.67;
AFM205;4;3;2;3;13277;0.0;0.0;0.0;0.5;0.5;0.5;false;11-4-0.5-0.5-0.5;17-2-1.0-1.0-1.0;110-3-0.0-0.0-0.0;
AFM205;4;3;3;2;13261;0.0;0.0;0.0;0.34;0.34;0.34;false;11-3-0.67-0.67-0.67;110-3-0.0-0.0-0.0;
AFM205;4;3;4;3;13292;0.0;0.0;0.0;0.28;0.28;0.28;false;11-2-0.5-0.5-0.5;80-3-0.0-0.0-0.0;58-3-0.33-0.33-0.33;
AFM205;4;3;5;4;13541;0.0;0.0;0.0;0.38;0.38;0.38;false;11-2-0.5-0.5-0.5;77-4-0.0-0.0-0.0;60-3-0.33-0.33-0.33;39-3-0.67-0.67-0.67;
AFM205;4;3;6;5;14181;0.0;0.0;0.0;0.3;0.3;0.3;false;11-2-0.5-0.5-0.5;45-3-0.0-0.0-0.0;35-2-0.0-0.0-0.0;55-3-0.67-0.67-0.67;43-3-0.33-0.33-0.33;
AFM205;4;3;7;4;13885;3405600.0;3405600.0;3405600.0;0.56;0.56;0.56;false;11-2-0.5-0.5-0.5;45-4-0.25-0.25-0.25;10-2-1.0-1.0-1.0;43-2-0.5-0.5-0.5;
AFM205;3;4;0;4;14274;4.8881664E7;9.165312E7;0.0;0.63;0.69;0.31;true;10-4-0.5-0.5-0.0;45-4-0.9-0.85-0.5;80-4-0.85-0.9-0.25;52-4-0.27-0.5-0.5;
AFM205;3;4;1;5;14649;8.860995E9;9.18918E9;3.9445312500000006E8;0.69;0.7;0.41;true;11-5-0.6-0.6-0.2;45-3-0.8-0.93-0.33;68-4-0.9-0.8-0.25;60-4-0.5-0.5-0.5;10-4-0.65-0.65-0.75;
AFM205;3;4;2;4;14400;5.218546666666666E7;5.619973333333334E7;1592962.9629629632;0.85;0.87;0.38;true;11-5-0.6-0.6-0.2;23-3-0.93-0.93-0.33;68-3-1.0-1.0-0.33;10-3-0.87-0.93-0.67;
AFM205;3;4;3;5;14977;0.0;2.244935E9;9.544791666666669E7;0.65;0.7;0.36;true;11-5-0.6-0.6-0.2;17-3-0.93-0.93-0.33;49-2-1.0-1.0-0.5;10-4-0.7-0.7-0.5;80-4-0.0-0.25-0.25;
AFM205;3;4;4;4;13979;2.744E7;4.024533333333334E7;1633333.3333333337;0.68;0.69;0.31;true;10-5-0.6-0.44-0.2;10-3-0.93-0.93-0.33;49-2-1.0-1.0-0.5;80-5-0.2-0.4-0.2;
AFM205;3;4;5;5;14197;3.34112625E9;4.55608125E9;1.3321875E8;0.68;0.71;0.34;true;10-5-0.44-0.6-0.2;12-4-0.95-0.95-0.5;49-2-1.0-1.0-0.5;80-4-0.25-0.25-0.25;29-4-0.75-0.75-0.25;
AFM205;3;4;6;4;14135;1140000.0;1140000.0;200000.0;0.65;0.65;0.44;false;10-5-0.6-0.6-0.2;12-4-0.95-0.95-0.5;10-3-0.67-0.67-0.67;10-5-0.4-0.4-0.4;
AFM205;3;4;7;3;13511;113050.0;113050.0;19833.333333333336;0.74;0.74;0.46;false;14-5-0.6-0.6-0.2;17-4-0.95-0.95-0.5;10-3-0.67-0.67-0.67;
AFM205;4;5;0;5;14181;0.0;0.0;2.405592E9;0.34;0.36;0.45;false;32-4-0.5-0.5-0.5;24-4-0.25-0.25-0.5;37-4-0.35-0.45-0.25;42-5-0.6-0.6-0.4;43-5-0.0-0.0-0.6;
AFM205;4;5;1;4;13901;0.0;6.01398E7;2.8638E7;0.34;0.56;0.44;true;32-4-0.5-0.75-0.5;30-5-0.4-0.2-0.4;37-4-0.45-0.7-0.25;43-5-0.0-0.6-0.6;
AFM205;4;5;2;5;14182;4.221033768E9;4.44319344E9;1.1901411E9;0.61;0.62;0.45;true;10-5-0.76-0.8-0.4;54-5-0.2-0.2-0.4;67-4-0.7-0.7-0.25;43-5-0.6-0.6-0.6;17-5-0.8-0.8-0.6;
AFM205;4;5;3;4;14197;7.340046336E7;7.340046336E7;1.2288024E7;0.7;0.7;0.46;false;10-4-0.75-0.75-0.5;21-4-0.7-0.7-0.25;43-6-0.53-0.53-0.5;28-5-0.8-0.8-0.6;
AFM205;4;5;4;3;13994;699052.032;699052.032;156038.4;0.61;0.61;0.4;false;21-5-0.56-0.56-0.2;43-6-0.53-0.53-0.5;16-4-0.75-0.75-0.5;
AFM205;4;5;5;2;13620;8476.16;8476.16;2752.0;0.5;0.5;0.3;false;32-5-0.56-0.56-0.2;43-5-0.44-0.44-0.4;
AFM205;4;3;0;5;13759;8.005091327999999E9;8.005091327999999E9;0.0;0.75;0.75;0.17;false;26-3-1.0-1.0-0.0;27-3-0.67-0.67-0.33;29-2-0.4-0.4-0.5;36-4-1.0-1.0-0.0;60-3-0.67-0.67-0.0;
AFM205;4;3;1;4;13682;3.7380096E7;4.9840127999999985E7;0.0;0.63;0.67;0.15;true;26-3-1.0-1.0-0.0;36-4-0.56-0.75-0.25;39-3-0.27-0.27-0.33;40-3-0.67-0.67-0.0;
AFM205;4;3;2;5;13963;0.0;1.3157793792E9;0.0;0.5;0.56;0.25;true;26-3-1.0-1.0-0.0;36-4-0.75-0.75-0.25;40-3-0.27-0.27-0.33;39-2-0.5-0.5-0.0;33-3-0.0-0.27-0.67;
AFM205;4;3;3;4;13511;1.0638950400000002E7;1.41852672E7;0.0;0.48;0.54;0.27;true;36-4-0.75-1.0-0.25;74-3-0.27-0.27-0.33;39-2-0.5-0.5-0.0;10-2-0.4-0.4-0.5;
AFM205;4;3;4;3;13463;171758.93333333335;272793.6;47360.0;0.55;0.62;0.3;true;36-4-1.0-1.0-0.25;74-3-0.27-0.27-0.33;10-3-0.38-0.6-0.33;
AFM205;4;3;5;4;13058;5.48796E7;1.2881461666666666E8;0.0;0.56;0.7;0.25;true;57-5-1.0-1.0-0.4;29-3-0.27-0.27-0.33;10-4-0.45-0.65-0.25;83-3-0.53-0.87-0.0;
